label,predicted
L778123_SN-38_COLO320DM,0.029097112
L778123_TOPOTECAN_COLO320DM,0.019920785
L778123_ETOPOSIDE_COLO320DM,0.028091993
L778123_GEMCITABINE_COLO320DM,-0.005543069
L778123_VINORELBINE_COLO320DM,0.020947885
L778123_5-FU_COLO320DM,0.006824666
L778123_CARBOPLATIN_COLO320DM,0.01224423
L778123_CYCLOPHOSPHAMIDE_COLO320DM,0.036412656
L778123_DEXAMETHASONE_COLO320DM,0.018216005
L778123_DOXORUBICIN_COLO320DM,0.007290906
L778123_METFORMIN_COLO320DM,0.0007734224
L778123_METHOTREXATE_COLO320DM,-0.0040247324
L778123_MITOMYCINE_COLO320DM,0.018706473
L778123_MRK-003_COLO320DM,0.033746805
L778123_PACLITAXEL_COLO320DM,0.01618229
L778123_VINBLASTINE_COLO320DM,0.04565197
LAPATINIB_ABT-888_COLO320DM,0.019800931
LAPATINIB_AZD1775_COLO320DM,0.054487135
LAPATINIB_BEZ-235_COLO320DM,0.047122743
LAPATINIB_BORTEZOMIB_COLO320DM,0.020035356
LAPATINIB_DASATINIB_COLO320DM,0.037415557
LAPATINIB_DINACICLIB_COLO320DM,0.03600733
LAPATINIB_ERLOTINIB_COLO320DM,0.035961024
LAPATINIB_GELDANAMYCIN_COLO320DM,0.031072259
LAPATINIB_L778123_COLO320DM,0.032943964
LAPATINIB_MK-2206_COLO320DM,0.038776312
LAPATINIB_MK-4827_COLO320DM,0.027536303
LAPATINIB_MK-5108_COLO320DM,0.033835657
LAPATINIB_MK-8669_COLO320DM,0.042353783
LAPATINIB_MK-8776_COLO320DM,0.053876586
LAPATINIB_PD325901_COLO320DM,0.010287047
LAPATINIB_SORAFENIB_COLO320DM,0.022515815
LAPATINIB_SUNITINIB_COLO320DM,0.07742891
LAPATINIB_TEMOZOLOMIDE_COLO320DM,0.03675965
LAPATINIB_ZOLINZA_COLO320DM,0.030114517
LAPATINIB_OXALIPLATIN_COLO320DM,0.0069279075
LAPATINIB_SN-38_COLO320DM,0.04820023
LAPATINIB_TOPOTECAN_COLO320DM,0.015292323
LAPATINIB_ETOPOSIDE_COLO320DM,0.041424613
LAPATINIB_GEMCITABINE_COLO320DM,0.028827982
LAPATINIB_VINORELBINE_COLO320DM,0.03229321
LAPATINIB_5-FU_COLO320DM,0.018633002
LAPATINIB_CARBOPLATIN_COLO320DM,0.022769466
LAPATINIB_CYCLOPHOSPHAMIDE_COLO320DM,0.03350377
LAPATINIB_DEXAMETHASONE_COLO320DM,0.052030623
LAPATINIB_DOXORUBICIN_COLO320DM,0.014693135
LAPATINIB_METFORMIN_COLO320DM,0.020264821
LAPATINIB_METHOTREXATE_COLO320DM,0.013265099
LAPATINIB_MITOMYCINE_COLO320DM,0.045083858
LAPATINIB_MRK-003_COLO320DM,0.05157501
LAPATINIB_PACLITAXEL_COLO320DM,0.03162571
LAPATINIB_VINBLASTINE_COLO320DM,0.059590373
METFORMIN_ABT-888_COLO320DM,0.017973064
METFORMIN_AZD1775_COLO320DM,0.026658855
METFORMIN_BEZ-235_COLO320DM,0.031538557
METFORMIN_BORTEZOMIB_COLO320DM,0.01303939
METFORMIN_DASATINIB_COLO320DM,0.016702054
METFORMIN_DINACICLIB_COLO320DM,0.011516859
METFORMIN_ERLOTINIB_COLO320DM,0.01978219
METFORMIN_GELDANAMYCIN_COLO320DM,0.01487668
METFORMIN_L778123_COLO320DM,0.009444443
METFORMIN_LAPATINIB_COLO320DM,0.04051611
METFORMIN_MK-2206_COLO320DM,0.008598693
METFORMIN_MK-4827_COLO320DM,0.022200678
METFORMIN_MK-5108_COLO320DM,0.0020069755
METFORMIN_MK-8669_COLO320DM,0.035107378
METFORMIN_MK-8776_COLO320DM,0.031669997
METFORMIN_PD325901_COLO320DM,0.005042365
METFORMIN_SORAFENIB_COLO320DM,0.0119398385
METFORMIN_SUNITINIB_COLO320DM,0.03863224
METFORMIN_TEMOZOLOMIDE_COLO320DM,0.01912801
METFORMIN_ZOLINZA_COLO320DM,0.010825531
METFORMIN_OXALIPLATIN_COLO320DM,-0.011312143
METFORMIN_SN-38_COLO320DM,0.015189431
METFORMIN_TOPOTECAN_COLO320DM,0.009134541
METFORMIN_ETOPOSIDE_COLO320DM,0.010551787
METFORMIN_GEMCITABINE_COLO320DM,0.004338015
METFORMIN_VINORELBINE_COLO320DM,-0.0155388545
METFORMIN_5-FU_COLO320DM,0.003742927
METFORMIN_CARBOPLATIN_COLO320DM,0.010982313
METFORMIN_CYCLOPHOSPHAMIDE_COLO320DM,0.019485738
METFORMIN_DEXAMETHASONE_COLO320DM,0.004679955
METFORMIN_DOXORUBICIN_COLO320DM,-0.0031632576
METFORMIN_METHOTREXATE_COLO320DM,-0.010849547
METFORMIN_MITOMYCINE_COLO320DM,0.0076531693
METFORMIN_MRK-003_COLO320DM,0.02391487
METFORMIN_PACLITAXEL_COLO320DM,-0.015864618
METFORMIN_VINBLASTINE_COLO320DM,-0.011241054
METHOTREXATE_ABT-888_COLO320DM,-0.012419408
METHOTREXATE_AZD1775_COLO320DM,0.026905421
METHOTREXATE_BEZ-235_COLO320DM,0.026043545
METHOTREXATE_BORTEZOMIB_COLO320DM,-0.0143989455
METHOTREXATE_DASATINIB_COLO320DM,0.013761315
METHOTREXATE_DINACICLIB_COLO320DM,0.00036447658
METHOTREXATE_ERLOTINIB_COLO320DM,-0.0009042474
METHOTREXATE_GELDANAMYCIN_COLO320DM,0.0007361674
METHOTREXATE_L778123_COLO320DM,-0.0064049754
METHOTREXATE_LAPATINIB_COLO320DM,0.037692394
METHOTREXATE_MK-2206_COLO320DM,0.010462866
METHOTREXATE_MK-4827_COLO320DM,-0.0016481816
METHOTREXATE_MK-5108_COLO320DM,-0.011721956
METHOTREXATE_MK-8669_COLO320DM,0.023191826
METHOTREXATE_MK-8776_COLO320DM,0.013598249
METHOTREXATE_PD325901_COLO320DM,-0.005796146
METHOTREXATE_SORAFENIB_COLO320DM,0.0040246556
METHOTREXATE_SUNITINIB_COLO320DM,0.02084094
METHOTREXATE_TEMOZOLOMIDE_COLO320DM,-0.013403357
METHOTREXATE_ZOLINZA_COLO320DM,-0.010476334
METHOTREXATE_OXALIPLATIN_COLO320DM,-0.04888782
METHOTREXATE_SN-38_COLO320DM,0.006655746
METHOTREXATE_TOPOTECAN_COLO320DM,-0.006278746
METHOTREXATE_ETOPOSIDE_COLO320DM,-0.0027025673
METHOTREXATE_GEMCITABINE_COLO320DM,-0.026286686
METHOTREXATE_VINORELBINE_COLO320DM,-0.002779751
METHOTREXATE_5-FU_COLO320DM,-0.03776149
METHOTREXATE_CARBOPLATIN_COLO320DM,-0.023427555
METHOTREXATE_CYCLOPHOSPHAMIDE_COLO320DM,-0.003510335
METHOTREXATE_DEXAMETHASONE_COLO320DM,-0.008952852
METHOTREXATE_DOXORUBICIN_COLO320DM,0.0013563989
METHOTREXATE_METFORMIN_COLO320DM,-0.0318218
METHOTREXATE_MITOMYCINE_COLO320DM,-0.0080490215
METHOTREXATE_MRK-003_COLO320DM,0.008427234
METHOTREXATE_PACLITAXEL_COLO320DM,0.00030482863
METHOTREXATE_VINBLASTINE_COLO320DM,0.011227082
MITOMYCINE_ABT-888_COLO320DM,0.028918497
MITOMYCINE_AZD1775_COLO320DM,0.035191085
MITOMYCINE_BEZ-235_COLO320DM,0.022744548
MITOMYCINE_BORTEZOMIB_COLO320DM,0.02953194
MITOMYCINE_DASATINIB_COLO320DM,0.034695283
MITOMYCINE_DINACICLIB_COLO320DM,0.014261687
MITOMYCINE_ERLOTINIB_COLO320DM,0.012961764
MITOMYCINE_GELDANAMYCIN_COLO320DM,0.016005263
MITOMYCINE_L778123_COLO320DM,0.016112242
MITOMYCINE_LAPATINIB_COLO320DM,0.038204078
MITOMYCINE_MK-2206_COLO320DM,0.018015014
MITOMYCINE_MK-4827_COLO320DM,0.027227093
MITOMYCINE_MK-5108_COLO320DM,0.0065668845
MITOMYCINE_MK-8669_COLO320DM,0.04005716
MITOMYCINE_MK-8776_COLO320DM,0.04156354
MITOMYCINE_PD325901_COLO320DM,0.02610503
MITOMYCINE_SORAFENIB_COLO320DM,0.02519974
MITOMYCINE_SUNITINIB_COLO320DM,0.04068008
MITOMYCINE_TEMOZOLOMIDE_COLO320DM,0.035175122
MITOMYCINE_ZOLINZA_COLO320DM,0.041392088
MITOMYCINE_OXALIPLATIN_COLO320DM,0.01817045
MITOMYCINE_SN-38_COLO320DM,0.02478461
MITOMYCINE_TOPOTECAN_COLO320DM,0.01831843
MITOMYCINE_ETOPOSIDE_COLO320DM,0.019050302
MITOMYCINE_GEMCITABINE_COLO320DM,0.022101091
MITOMYCINE_VINORELBINE_COLO320DM,0.018514406
MITOMYCINE_5-FU_COLO320DM,0.012530436
MITOMYCINE_CARBOPLATIN_COLO320DM,0.032985806
MITOMYCINE_CYCLOPHOSPHAMIDE_COLO320DM,0.05065944
MITOMYCINE_DEXAMETHASONE_COLO320DM,0.01797036
MITOMYCINE_DOXORUBICIN_COLO320DM,-0.008723784
MITOMYCINE_METFORMIN_COLO320DM,0.022079377
MITOMYCINE_METHOTREXATE_COLO320DM,0.011710241
MITOMYCINE_MRK-003_COLO320DM,0.044579584
MITOMYCINE_PACLITAXEL_COLO320DM,-0.0032847812
MITOMYCINE_VINBLASTINE_COLO320DM,0.02258535
MK-2206_ABT-888_COLO320DM,0.027135372
MK-2206_AZD1775_COLO320DM,0.050318692
MK-2206_BEZ-235_COLO320DM,0.047253836
MK-2206_BORTEZOMIB_COLO320DM,0.028840212
MK-2206_DASATINIB_COLO320DM,0.034239143
MK-2206_DINACICLIB_COLO320DM,0.033494756
MK-2206_ERLOTINIB_COLO320DM,0.03391001
MK-2206_GELDANAMYCIN_COLO320DM,0.015211003
MK-2206_L778123_COLO320DM,0.020241495
MK-2206_LAPATINIB_COLO320DM,0.05835575
MK-2206_MK-4827_COLO320DM,0.02841448
MK-2206_MK-5108_COLO320DM,0.021445928
MK-2206_MK-8669_COLO320DM,0.034849055
MK-2206_MK-8776_COLO320DM,0.05200157
MK-2206_PD325901_COLO320DM,0.014073487
MK-2206_SORAFENIB_COLO320DM,0.034899123
MK-2206_SUNITINIB_COLO320DM,0.051404167
MK-2206_TEMOZOLOMIDE_COLO320DM,0.025922395
MK-2206_ZOLINZA_COLO320DM,0.017245663
MK-2206_OXALIPLATIN_COLO320DM,0.004092394
MK-2206_SN-38_COLO320DM,0.040852826
MK-2206_TOPOTECAN_COLO320DM,0.023544453
MK-2206_ETOPOSIDE_COLO320DM,0.03146553
MK-2206_GEMCITABINE_COLO320DM,0.019334406
MK-2206_VINORELBINE_COLO320DM,0.036468025
MK-2206_5-FU_COLO320DM,0.010015903
MK-2206_CARBOPLATIN_COLO320DM,0.012108415
MK-2206_CYCLOPHOSPHAMIDE_COLO320DM,0.03136514
MK-2206_DEXAMETHASONE_COLO320DM,0.027760386
MK-2206_DOXORUBICIN_COLO320DM,0.014737972
MK-2206_METFORMIN_COLO320DM,0.024105217
MK-2206_METHOTREXATE_COLO320DM,0.010080992
MK-2206_MITOMYCINE_COLO320DM,0.025766246
MK-2206_MRK-003_COLO320DM,0.026398143
MK-2206_PACLITAXEL_COLO320DM,0.024740718
MK-2206_VINBLASTINE_COLO320DM,0.033511
MK-4541_ABT-888_COLO320DM,0.042106595
MK-4541_AZD1775_COLO320DM,0.050544914
MK-4541_BEZ-235_COLO320DM,0.04917867
MK-4541_BORTEZOMIB_COLO320DM,0.026834829
MK-4541_DASATINIB_COLO320DM,0.049587686
MK-4541_DINACICLIB_COLO320DM,0.037420984
MK-4541_ERLOTINIB_COLO320DM,0.045727126
MK-4541_GELDANAMYCIN_COLO320DM,0.03232949
MK-4541_L778123_COLO320DM,0.03346466
MK-4541_LAPATINIB_COLO320DM,0.042657282
MK-4541_MK-2206_COLO320DM,0.04956002
MK-4541_MK-4827_COLO320DM,0.031789705
MK-4541_MK-5108_COLO320DM,0.027113114
MK-4541_MK-8669_COLO320DM,0.025842916
MK-4541_MK-8776_COLO320DM,0.05286767
MK-4541_PD325901_COLO320DM,0.017838666
MK-4541_SORAFENIB_COLO320DM,0.03960656
MK-4541_SUNITINIB_COLO320DM,0.056887824
MK-4541_TEMOZOLOMIDE_COLO320DM,0.03748993
MK-4541_ZOLINZA_COLO320DM,0.022669906
MK-4541_OXALIPLATIN_COLO320DM,0.0070601664
MK-4541_SN-38_COLO320DM,0.03864086
MK-4541_TOPOTECAN_COLO320DM,0.019268379
MK-4541_ETOPOSIDE_COLO320DM,0.02167905
MK-4541_GEMCITABINE_COLO320DM,0.02617884
MK-4541_VINORELBINE_COLO320DM,0.025383068
MK-4541_5-FU_COLO320DM,0.018793445
MK-4541_CARBOPLATIN_COLO320DM,0.024987321
MK-4541_CYCLOPHOSPHAMIDE_COLO320DM,0.044593357
MK-4541_DEXAMETHASONE_COLO320DM,0.031934403
MK-4541_DOXORUBICIN_COLO320DM,0.017411115
MK-4541_METFORMIN_COLO320DM,0.017901054
MK-4541_METHOTREXATE_COLO320DM,0.0044503217
MK-4541_MITOMYCINE_COLO320DM,0.025050981
MK-4541_MRK-003_COLO320DM,0.048532948
MK-4541_PACLITAXEL_COLO320DM,0.014927209
MK-4541_VINBLASTINE_COLO320DM,0.04381315
MK-4827_ABT-888_COLO320DM,0.03463512
MK-4827_AZD1775_COLO320DM,0.044640496
MK-4827_BEZ-235_COLO320DM,0.049651045
MK-4827_BORTEZOMIB_COLO320DM,0.026024302
MK-4827_DASATINIB_COLO320DM,0.039417982
MK-4827_DINACICLIB_COLO320DM,0.027687004
MK-4827_ERLOTINIB_COLO320DM,0.022003515
MK-4827_GELDANAMYCIN_COLO320DM,0.024133509
MK-4827_L778123_COLO320DM,0.020620976
MK-4827_LAPATINIB_COLO320DM,0.05390755
MK-4827_MK-2206_COLO320DM,0.027905129
MK-4827_MK-5108_COLO320DM,0.017496962
MK-4827_MK-8669_COLO320DM,0.027784321
MK-4827_MK-8776_COLO320DM,0.057065308
MK-4827_PD325901_COLO320DM,0.015376164
MK-4827_SORAFENIB_COLO320DM,0.033499986
MK-4827_SUNITINIB_COLO320DM,0.046130825
MK-4827_TEMOZOLOMIDE_COLO320DM,0.03168067
MK-4827_ZOLINZA_COLO320DM,0.025549974
MK-4827_OXALIPLATIN_COLO320DM,0.0063682823
MK-4827_SN-38_COLO320DM,0.045252573
MK-4827_TOPOTECAN_COLO320DM,0.028128676
MK-4827_ETOPOSIDE_COLO320DM,0.0155128315
MK-4827_GEMCITABINE_COLO320DM,0.016946869
MK-4827_VINORELBINE_COLO320DM,0.013657091
MK-4827_5-FU_COLO320DM,0.020781992
MK-4827_CARBOPLATIN_COLO320DM,0.017863698
MK-4827_CYCLOPHOSPHAMIDE_COLO320DM,0.029678963
MK-4827_DEXAMETHASONE_COLO320DM,0.020279504
MK-4827_DOXORUBICIN_COLO320DM,-0.00862915
MK-4827_METFORMIN_COLO320DM,0.02346424
MK-4827_METHOTREXATE_COLO320DM,0.009277858
MK-4827_MITOMYCINE_COLO320DM,0.02532265
MK-4827_MRK-003_COLO320DM,0.026823428
MK-4827_PACLITAXEL_COLO320DM,0.009378213
MK-4827_VINBLASTINE_COLO320DM,0.02566234
MK-5108_ABT-888_COLO320DM,0.019906184
MK-5108_AZD1775_COLO320DM,0.022965254
MK-5108_BEZ-235_COLO320DM,0.014495455
MK-5108_BORTEZOMIB_COLO320DM,-2.1632295e-06
MK-5108_DASATINIB_COLO320DM,0.011326097
MK-5108_DINACICLIB_COLO320DM,0.023797378
MK-5108_ERLOTINIB_COLO320DM,0.013276234
MK-5108_GELDANAMYCIN_COLO320DM,0.009041
MK-5108_L778123_COLO320DM,0.019927118
MK-5108_LAPATINIB_COLO320DM,0.037536293
MK-5108_MK-2206_COLO320DM,0.012746007
MK-5108_MK-4827_COLO320DM,0.0037300023
MK-5108_MK-8669_COLO320DM,0.034177683
MK-5108_MK-8776_COLO320DM,0.04332379
MK-5108_PD325901_COLO320DM,0.004493336
MK-5108_SORAFENIB_COLO320DM,0.020376684
MK-5108_SUNITINIB_COLO320DM,0.04286746
MK-5108_TEMOZOLOMIDE_COLO320DM,0.015988184
MK-5108_ZOLINZA_COLO320DM,0.011434423
MK-5108_OXALIPLATIN_COLO320DM,-0.0070270803
MK-5108_SN-38_COLO320DM,0.046129484
MK-5108_TOPOTECAN_COLO320DM,0.01909798
MK-5108_ETOPOSIDE_COLO320DM,0.019024974
MK-5108_GEMCITABINE_COLO320DM,0.0013196756
MK-5108_VINORELBINE_COLO320DM,0.011798485
MK-5108_5-FU_COLO320DM,0.00069657597
MK-5108_CARBOPLATIN_COLO320DM,0.011799285
MK-5108_CYCLOPHOSPHAMIDE_COLO320DM,0.027532274
MK-5108_DEXAMETHASONE_COLO320DM,0.02671013
MK-5108_DOXORUBICIN_COLO320DM,-0.0077318344
MK-5108_METFORMIN_COLO320DM,0.0060102893
MK-5108_METHOTREXATE_COLO320DM,0.0050175576
MK-5108_MITOMYCINE_COLO320DM,0.022980774
MK-5108_MRK-003_COLO320DM,0.042442016
MK-5108_PACLITAXEL_COLO320DM,0.015893385
MK-5108_VINBLASTINE_COLO320DM,0.02906946
MK-8669_ABT-888_COLO320DM,0.05240395
MK-8669_AZD1775_COLO320DM,0.0667239
MK-8669_BEZ-235_COLO320DM,0.066932365
MK-8669_BORTEZOMIB_COLO320DM,0.06638116
MK-8669_DASATINIB_COLO320DM,0.07334949
MK-8669_DINACICLIB_COLO320DM,0.049754363
MK-8669_ERLOTINIB_COLO320DM,0.0742304
MK-8669_GELDANAMYCIN_COLO320DM,0.04157364
MK-8669_L778123_COLO320DM,0.06489217
MK-8669_LAPATINIB_COLO320DM,0.08007087
MK-8669_MK-2206_COLO320DM,0.06007358
MK-8669_MK-4827_COLO320DM,0.0639793
MK-8669_MK-5108_COLO320DM,0.04039147
MK-8669_MK-8776_COLO320DM,0.088957265
MK-8669_PD325901_COLO320DM,0.05718719
MK-8669_SORAFENIB_COLO320DM,0.068131685
MK-8669_SUNITINIB_COLO320DM,0.0819606
MK-8669_TEMOZOLOMIDE_COLO320DM,0.0501138
MK-8669_ZOLINZA_COLO320DM,0.056030955
MK-8669_OXALIPLATIN_COLO320DM,0.04983819
MK-8669_SN-38_COLO320DM,0.067378715
MK-8669_TOPOTECAN_COLO320DM,0.04627757
MK-8669_ETOPOSIDE_COLO320DM,0.0706462
MK-8669_GEMCITABINE_COLO320DM,0.0470452
MK-8669_VINORELBINE_COLO320DM,0.036897127
MK-8669_5-FU_COLO320DM,0.031265914
MK-8669_CARBOPLATIN_COLO320DM,0.058308188
MK-8669_CYCLOPHOSPHAMIDE_COLO320DM,0.059743676
MK-8669_DEXAMETHASONE_COLO320DM,0.075682595
MK-8669_DOXORUBICIN_COLO320DM,0.03717819
MK-8669_METFORMIN_COLO320DM,0.05088275
MK-8669_METHOTREXATE_COLO320DM,0.037861697
MK-8669_MITOMYCINE_COLO320DM,0.0481686
MK-8669_MRK-003_COLO320DM,0.060565986
MK-8669_PACLITAXEL_COLO320DM,0.054058015
MK-8669_VINBLASTINE_COLO320DM,0.050349724
MRK-003_ABT-888_COLO320DM,0.047046885
MRK-003_AZD1775_COLO320DM,0.052476563
MRK-003_BEZ-235_COLO320DM,0.057157982
MRK-003_BORTEZOMIB_COLO320DM,0.024941985
MRK-003_DASATINIB_COLO320DM,0.055969454
MRK-003_DINACICLIB_COLO320DM,0.052944284
MRK-003_ERLOTINIB_COLO320DM,0.051760823
MRK-003_GELDANAMYCIN_COLO320DM,0.036086995
MRK-003_L778123_COLO320DM,0.043075528
MRK-003_LAPATINIB_COLO320DM,0.06261973
MRK-003_MK-2206_COLO320DM,0.049150474
MRK-003_MK-4827_COLO320DM,0.04906085
MRK-003_MK-5108_COLO320DM,0.038493738
MRK-003_MK-8669_COLO320DM,0.03927121
MRK-003_MK-8776_COLO320DM,0.068960935
MRK-003_PD325901_COLO320DM,0.035767656
MRK-003_SORAFENIB_COLO320DM,0.051692087
MRK-003_SUNITINIB_COLO320DM,0.052411698
MRK-003_TEMOZOLOMIDE_COLO320DM,0.033313435
MRK-003_ZOLINZA_COLO320DM,0.023889292
MRK-003_OXALIPLATIN_COLO320DM,0.013481298
MRK-003_SN-38_COLO320DM,0.0456678
MRK-003_TOPOTECAN_COLO320DM,0.027138509
MRK-003_ETOPOSIDE_COLO320DM,0.037974235
MRK-003_GEMCITABINE_COLO320DM,0.024474638
MRK-003_VINORELBINE_COLO320DM,0.0149621405
MRK-003_5-FU_COLO320DM,0.018894477
MRK-003_CARBOPLATIN_COLO320DM,0.019103155
MRK-003_CYCLOPHOSPHAMIDE_COLO320DM,0.04618531
MRK-003_DEXAMETHASONE_COLO320DM,0.025641222
MRK-003_DOXORUBICIN_COLO320DM,0.013109798
MRK-003_METFORMIN_COLO320DM,0.035818156
MRK-003_METHOTREXATE_COLO320DM,0.009397727
MRK-003_MITOMYCINE_COLO320DM,0.03152816
MRK-003_PACLITAXEL_COLO320DM,0.014334241
MRK-003_VINBLASTINE_COLO320DM,0.045427836
OXALIPLATIN_ABT-888_COLO320DM,0.010240105
OXALIPLATIN_AZD1775_COLO320DM,0.0134290885
OXALIPLATIN_BEZ-235_COLO320DM,0.009960253
OXALIPLATIN_BORTEZOMIB_COLO320DM,0.0060569043
OXALIPLATIN_DASATINIB_COLO320DM,0.0054870355
OXALIPLATIN_DINACICLIB_COLO320DM,0.011567341
OXALIPLATIN_ERLOTINIB_COLO320DM,-0.001129142
OXALIPLATIN_GELDANAMYCIN_COLO320DM,0.018244186
OXALIPLATIN_L778123_COLO320DM,-0.0012173464
OXALIPLATIN_LAPATINIB_COLO320DM,0.02390834
OXALIPLATIN_MK-2206_COLO320DM,-0.00067271315
OXALIPLATIN_MK-4827_COLO320DM,-0.0038992767
OXALIPLATIN_MK-5108_COLO320DM,-0.0106756035
OXALIPLATIN_MK-8669_COLO320DM,0.018432263
OXALIPLATIN_MK-8776_COLO320DM,0.02367147
OXALIPLATIN_PD325901_COLO320DM,-3.431877e-05
OXALIPLATIN_SORAFENIB_COLO320DM,0.01544452
OXALIPLATIN_SUNITINIB_COLO320DM,0.018201062
OXALIPLATIN_TEMOZOLOMIDE_COLO320DM,0.005341489
OXALIPLATIN_ZOLINZA_COLO320DM,0.0019068331
OXALIPLATIN_SN-38_COLO320DM,0.014680847
OXALIPLATIN_TOPOTECAN_COLO320DM,-0.0058907997
OXALIPLATIN_ETOPOSIDE_COLO320DM,0.008922843
OXALIPLATIN_GEMCITABINE_COLO320DM,-0.0019484148
OXALIPLATIN_VINORELBINE_COLO320DM,-0.008891892
OXALIPLATIN_5-FU_COLO320DM,-0.010811135
OXALIPLATIN_CARBOPLATIN_COLO320DM,-0.0010654279
OXALIPLATIN_CYCLOPHOSPHAMIDE_COLO320DM,0.0071736705
OXALIPLATIN_DEXAMETHASONE_COLO320DM,-0.00078935176
OXALIPLATIN_DOXORUBICIN_COLO320DM,-0.005937325
OXALIPLATIN_METFORMIN_COLO320DM,-0.008230198
OXALIPLATIN_METHOTREXATE_COLO320DM,-0.019792615
OXALIPLATIN_MITOMYCINE_COLO320DM,0.0026751645
OXALIPLATIN_MRK-003_COLO320DM,0.0075481315
OXALIPLATIN_PACLITAXEL_COLO320DM,-0.011519607
OXALIPLATIN_VINBLASTINE_COLO320DM,-0.011543816
PACLITAXEL_ABT-888_COLO320DM,0.017869612
PACLITAXEL_AZD1775_COLO320DM,0.04904357
PACLITAXEL_BEZ-235_COLO320DM,0.036785252
PACLITAXEL_BORTEZOMIB_COLO320DM,0.016185762
PACLITAXEL_DASATINIB_COLO320DM,0.039353464
PACLITAXEL_DINACICLIB_COLO320DM,0.035369232
PACLITAXEL_ERLOTINIB_COLO320DM,0.041967753
PACLITAXEL_GELDANAMYCIN_COLO320DM,0.02817759
PACLITAXEL_L778123_COLO320DM,0.02814683
PACLITAXEL_LAPATINIB_COLO320DM,0.05229531
PACLITAXEL_MK-2206_COLO320DM,0.03285881
PACLITAXEL_MK-4827_COLO320DM,0.02666182
PACLITAXEL_MK-5108_COLO320DM,0.016123135
PACLITAXEL_MK-8669_COLO320DM,0.04080719
PACLITAXEL_MK-8776_COLO320DM,0.050652202
PACLITAXEL_PD325901_COLO320DM,0.0138191255
PACLITAXEL_SORAFENIB_COLO320DM,0.026455991
PACLITAXEL_SUNITINIB_COLO320DM,0.06041428
PACLITAXEL_TEMOZOLOMIDE_COLO320DM,0.021058055
PACLITAXEL_ZOLINZA_COLO320DM,0.021578515
PACLITAXEL_OXALIPLATIN_COLO320DM,0.0041833976
PACLITAXEL_SN-38_COLO320DM,0.055818956
PACLITAXEL_TOPOTECAN_COLO320DM,0.024085395
PACLITAXEL_ETOPOSIDE_COLO320DM,0.00653061
PACLITAXEL_GEMCITABINE_COLO320DM,-0.00917205
PACLITAXEL_VINORELBINE_COLO320DM,0.018101137
PACLITAXEL_5-FU_COLO320DM,0.011073338
PACLITAXEL_CARBOPLATIN_COLO320DM,0.02248204
PACLITAXEL_CYCLOPHOSPHAMIDE_COLO320DM,0.04264242
PACLITAXEL_DEXAMETHASONE_COLO320DM,0.04314005
PACLITAXEL_DOXORUBICIN_COLO320DM,0.0127475
PACLITAXEL_METFORMIN_COLO320DM,0.018685738
PACLITAXEL_METHOTREXATE_COLO320DM,-0.0007248749
PACLITAXEL_MITOMYCINE_COLO320DM,0.028691791
PACLITAXEL_MRK-003_COLO320DM,0.07233071
PACLITAXEL_VINBLASTINE_COLO320DM,0.026431724
PD325901_ABT-888_COLO320DM,0.016746387
PD325901_AZD1775_COLO320DM,0.03813815
PD325901_BEZ-235_COLO320DM,0.03977783
PD325901_BORTEZOMIB_COLO320DM,0.014670043
PD325901_DASATINIB_COLO320DM,0.030871648
PD325901_DINACICLIB_COLO320DM,0.018235406
PD325901_ERLOTINIB_COLO320DM,0.027189508
PD325901_GELDANAMYCIN_COLO320DM,0.010129962
PD325901_L778123_COLO320DM,0.017850105
PD325901_LAPATINIB_COLO320DM,0.041355845
PD325901_MK-2206_COLO320DM,0.015995499
PD325901_MK-4827_COLO320DM,0.00891519
PD325901_MK-5108_COLO320DM,0.008091597
PD325901_MK-8669_COLO320DM,0.034614813
PD325901_MK-8776_COLO320DM,0.034075018
PD325901_SORAFENIB_COLO320DM,0.0238745
PD325901_SUNITINIB_COLO320DM,0.03913538
PD325901_TEMOZOLOMIDE_COLO320DM,0.010616222
PD325901_ZOLINZA_COLO320DM,0.01405334
PD325901_OXALIPLATIN_COLO320DM,-0.009241825
PD325901_SN-38_COLO320DM,0.03223434
PD325901_TOPOTECAN_COLO320DM,0.009388073
PD325901_ETOPOSIDE_COLO320DM,0.025046745
PD325901_GEMCITABINE_COLO320DM,-0.0006961026
PD325901_VINORELBINE_COLO320DM,0.01976319
PD325901_5-FU_COLO320DM,0.0057264036
PD325901_CARBOPLATIN_COLO320DM,0.005429724
PD325901_CYCLOPHOSPHAMIDE_COLO320DM,0.030263234
PD325901_DEXAMETHASONE_COLO320DM,0.016317338
PD325901_DOXORUBICIN_COLO320DM,-0.009073954
PD325901_METFORMIN_COLO320DM,0.0028360677
PD325901_METHOTREXATE_COLO320DM,-0.007890774
PD325901_MITOMYCINE_COLO320DM,0.011182206
PD325901_MRK-003_COLO320DM,0.014670922
PD325901_PACLITAXEL_COLO320DM,0.014839986
PD325901_VINBLASTINE_COLO320DM,0.0268164
SN-38_ABT-888_COLO320DM,0.044077177
SN-38_AZD1775_COLO320DM,0.06930287
SN-38_BEZ-235_COLO320DM,0.07694022
SN-38_BORTEZOMIB_COLO320DM,0.039281983
SN-38_DASATINIB_COLO320DM,0.04887856
SN-38_DINACICLIB_COLO320DM,0.0350966
SN-38_ERLOTINIB_COLO320DM,0.050542325
