label,predicted
TOPOTECAN_OXALIPLATIN_DLD1,0.0059881127
TOPOTECAN_SN-38_DLD1,0.19731022
TOPOTECAN_ETOPOSIDE_DLD1,0.14834903
TOPOTECAN_GEMCITABINE_DLD1,0.18121901
TOPOTECAN_VINORELBINE_DLD1,-0.01622666
TOPOTECAN_5-FU_DLD1,0.11646577
TOPOTECAN_CARBOPLATIN_DLD1,-0.047459397
TOPOTECAN_CYCLOPHOSPHAMIDE_DLD1,-0.73822296
TOPOTECAN_DEXAMETHASONE_DLD1,-0.87440205
TOPOTECAN_DOXORUBICIN_DLD1,0.09664697
TOPOTECAN_METFORMIN_DLD1,-0.44776917
TOPOTECAN_METHOTREXATE_DLD1,-0.013111207
TOPOTECAN_MITOMYCINE_DLD1,0.14583147
TOPOTECAN_MRK-003_DLD1,0.11867913
TOPOTECAN_PACLITAXEL_DLD1,0.075638935
TOPOTECAN_VINBLASTINE_DLD1,0.073792234
VINBLASTINE_ABT-888_DLD1,-0.29441246
VINBLASTINE_AZD1775_DLD1,0.013085245
VINBLASTINE_BEZ-235_DLD1,0.038692974
VINBLASTINE_BORTEZOMIB_DLD1,-0.08114036
VINBLASTINE_DASATINIB_DLD1,-0.38473043
VINBLASTINE_DINACICLIB_DLD1,-0.07065314
VINBLASTINE_ERLOTINIB_DLD1,0.2609043
VINBLASTINE_GELDANAMYCIN_DLD1,-0.040217634
VINBLASTINE_L778123_DLD1,0.025437843
VINBLASTINE_LAPATINIB_DLD1,-0.001057948
VINBLASTINE_MK-2206_DLD1,0.076062776
VINBLASTINE_MK-4827_DLD1,-0.048843637
VINBLASTINE_MK-5108_DLD1,-0.060498096
VINBLASTINE_MK-8669_DLD1,-0.094937645
VINBLASTINE_MK-8776_DLD1,-0.02169218
VINBLASTINE_PD325901_DLD1,-0.15886109
VINBLASTINE_SORAFENIB_DLD1,-0.086298175
VINBLASTINE_SUNITINIB_DLD1,-0.04760811
VINBLASTINE_TEMOZOLOMIDE_DLD1,-0.30380931
VINBLASTINE_ZOLINZA_DLD1,-0.03565649
VINBLASTINE_OXALIPLATIN_DLD1,-0.0941253
VINBLASTINE_SN-38_DLD1,0.055002164
VINBLASTINE_TOPOTECAN_DLD1,0.10959348
VINBLASTINE_ETOPOSIDE_DLD1,0.057746407
VINBLASTINE_GEMCITABINE_DLD1,0.072073154
VINBLASTINE_VINORELBINE_DLD1,-0.120579004
VINBLASTINE_5-FU_DLD1,0.050601963
VINBLASTINE_CARBOPLATIN_DLD1,-0.111182705
VINBLASTINE_CYCLOPHOSPHAMIDE_DLD1,-0.7306811
VINBLASTINE_DEXAMETHASONE_DLD1,-0.8718046
VINBLASTINE_DOXORUBICIN_DLD1,0.046652447
VINBLASTINE_METFORMIN_DLD1,-0.421733
VINBLASTINE_METHOTREXATE_DLD1,-0.117726944
VINBLASTINE_MITOMYCINE_DLD1,0.06059191
VINBLASTINE_MRK-003_DLD1,-0.021431588
VINBLASTINE_PACLITAXEL_DLD1,-0.028328985
VINORELBINE_ABT-888_DLD1,-0.37994564
VINORELBINE_AZD1775_DLD1,-0.08897138
VINORELBINE_BEZ-235_DLD1,-0.08166161
VINORELBINE_BORTEZOMIB_DLD1,-0.18215814
VINORELBINE_DASATINIB_DLD1,-0.4640974
VINORELBINE_DINACICLIB_DLD1,-0.16900757
VINORELBINE_ERLOTINIB_DLD1,0.15767016
VINORELBINE_GELDANAMYCIN_DLD1,-0.13174157
VINORELBINE_L778123_DLD1,-0.05895872
VINORELBINE_LAPATINIB_DLD1,-0.106464274
VINORELBINE_MK-2206_DLD1,-0.0072083985
VINORELBINE_MK-4827_DLD1,-0.14255045
VINORELBINE_MK-5108_DLD1,-0.16442956
VINORELBINE_MK-8669_DLD1,-0.17163771
VINORELBINE_MK-8776_DLD1,-0.109004356
VINORELBINE_PD325901_DLD1,-0.22522838
VINORELBINE_SORAFENIB_DLD1,-0.19379817
VINORELBINE_SUNITINIB_DLD1,-0.12099693
VINORELBINE_TEMOZOLOMIDE_DLD1,-0.3834111
VINORELBINE_ZOLINZA_DLD1,-0.06936858
VINORELBINE_OXALIPLATIN_DLD1,-0.16824648
VINORELBINE_SN-38_DLD1,-0.074861996
VINORELBINE_TOPOTECAN_DLD1,-0.0318862
VINORELBINE_ETOPOSIDE_DLD1,-0.06975357
VINORELBINE_GEMCITABINE_DLD1,0.016839556
VINORELBINE_5-FU_DLD1,-0.025977397
VINORELBINE_CARBOPLATIN_DLD1,-0.21702342
VINORELBINE_CYCLOPHOSPHAMIDE_DLD1,-0.89143896
VINORELBINE_DEXAMETHASONE_DLD1,-1.1103216
VINORELBINE_DOXORUBICIN_DLD1,-0.10299318
VINORELBINE_METFORMIN_DLD1,-0.5438084
VINORELBINE_METHOTREXATE_DLD1,-0.20853852
VINORELBINE_MITOMYCINE_DLD1,-0.014002671
VINORELBINE_MRK-003_DLD1,-0.12826248
VINORELBINE_PACLITAXEL_DLD1,-0.1545458
VINORELBINE_VINBLASTINE_DLD1,-0.13565263
ZOLINZA_ABT-888_DLD1,-0.2822518
ZOLINZA_AZD1775_DLD1,0.0044896128
ZOLINZA_BEZ-235_DLD1,0.036727097
ZOLINZA_BORTEZOMIB_DLD1,-0.116401576
ZOLINZA_DASATINIB_DLD1,-0.413867
ZOLINZA_DINACICLIB_DLD1,-0.1093431
ZOLINZA_ERLOTINIB_DLD1,0.01919144
ZOLINZA_GELDANAMYCIN_DLD1,-0.023548517
ZOLINZA_L778123_DLD1,-0.08429596
ZOLINZA_LAPATINIB_DLD1,-0.12225306
ZOLINZA_MK-2206_DLD1,0.009060235
ZOLINZA_MK-4827_DLD1,-0.04719598
ZOLINZA_MK-5108_DLD1,-0.1095952
ZOLINZA_MK-8669_DLD1,0.01010117
ZOLINZA_MK-8776_DLD1,-0.034552384
ZOLINZA_PD325901_DLD1,-0.25694406
ZOLINZA_SORAFENIB_DLD1,-0.215093
ZOLINZA_SUNITINIB_DLD1,-0.05368861
ZOLINZA_TEMOZOLOMIDE_DLD1,-0.245241
ZOLINZA_OXALIPLATIN_DLD1,0.005562256
ZOLINZA_SN-38_DLD1,-0.00012103189
ZOLINZA_TOPOTECAN_DLD1,0.027915996
ZOLINZA_ETOPOSIDE_DLD1,0.054059494
ZOLINZA_GEMCITABINE_DLD1,0.09791563
ZOLINZA_VINORELBINE_DLD1,-0.077494554
ZOLINZA_5-FU_DLD1,0.122096054
ZOLINZA_CARBOPLATIN_DLD1,-0.06420899
ZOLINZA_CYCLOPHOSPHAMIDE_DLD1,-0.56288123
ZOLINZA_DEXAMETHASONE_DLD1,-1.1350238
ZOLINZA_DOXORUBICIN_DLD1,-0.023313599
ZOLINZA_METFORMIN_DLD1,-0.3095516
ZOLINZA_METHOTREXATE_DLD1,-0.09899404
ZOLINZA_MITOMYCINE_DLD1,0.037893344
ZOLINZA_MRK-003_DLD1,-0.029544659
ZOLINZA_PACLITAXEL_DLD1,-0.037022952
ZOLINZA_VINBLASTINE_DLD1,-0.015075583
5-FU_ABT-888_EFM192B,-0.71530974
5-FU_AZD1775_EFM192B,-0.014759767
5-FU_BEZ-235_EFM192B,-0.08494737
5-FU_BORTEZOMIB_EFM192B,-0.15429065
5-FU_DASATINIB_EFM192B,-0.13297477
5-FU_DINACICLIB_EFM192B,-0.139388
5-FU_ERLOTINIB_EFM192B,-0.048379045
5-FU_GELDANAMYCIN_EFM192B,-0.20570244
5-FU_L778123_EFM192B,-0.017843412
5-FU_LAPATINIB_EFM192B,-0.0460183
5-FU_MK-2206_EFM192B,-0.11157606
5-FU_MK-4827_EFM192B,-0.028929677
5-FU_MK-5108_EFM192B,-0.046912875
5-FU_MK-8669_EFM192B,-0.08618856
5-FU_MK-8776_EFM192B,-0.016053818
5-FU_PD325901_EFM192B,-0.7127852
5-FU_SORAFENIB_EFM192B,-0.1673094
5-FU_SUNITINIB_EFM192B,-0.088382736
5-FU_TEMOZOLOMIDE_EFM192B,-0.198771
5-FU_ZOLINZA_EFM192B,-0.0024948772
5-FU_OXALIPLATIN_EFM192B,-0.21369441
5-FU_SN-38_EFM192B,-0.114171706
5-FU_TOPOTECAN_EFM192B,-0.080462255
5-FU_ETOPOSIDE_EFM192B,-0.23378667
5-FU_GEMCITABINE_EFM192B,-0.05537065
5-FU_VINORELBINE_EFM192B,-0.21232294
5-FU_CARBOPLATIN_EFM192B,-0.18343599
5-FU_CYCLOPHOSPHAMIDE_EFM192B,-0.7809774
5-FU_DEXAMETHASONE_EFM192B,-1.2035359
5-FU_DOXORUBICIN_EFM192B,-0.16717725
5-FU_METFORMIN_EFM192B,-0.37880895
5-FU_METHOTREXATE_EFM192B,-0.31729928
5-FU_MITOMYCINE_EFM192B,0.014899607
5-FU_MRK-003_EFM192B,-0.13220626
5-FU_PACLITAXEL_EFM192B,-0.25108716
5-FU_VINBLASTINE_EFM192B,-0.2646623
ABT-888_AZD1775_EFM192B,-0.90192854
ABT-888_BEZ-235_EFM192B,-0.7750399
ABT-888_BORTEZOMIB_EFM192B,-0.84371245
ABT-888_DASATINIB_EFM192B,-0.7271391
ABT-888_DINACICLIB_EFM192B,-1.0264385
ABT-888_ERLOTINIB_EFM192B,-0.68637633
ABT-888_GELDANAMYCIN_EFM192B,-0.73109066
ABT-888_L778123_EFM192B,-0.70777833
ABT-888_LAPATINIB_EFM192B,-0.94855267
ABT-888_MK-2206_EFM192B,-0.86171776
ABT-888_MK-4827_EFM192B,-0.81572556
ABT-888_MK-5108_EFM192B,-0.8227618
ABT-888_MK-8669_EFM192B,-0.7710828
ABT-888_MK-8776_EFM192B,-0.80587447
ABT-888_PD325901_EFM192B,-1.635669
ABT-888_SORAFENIB_EFM192B,-0.80008656
ABT-888_SUNITINIB_EFM192B,-0.8692105
ABT-888_TEMOZOLOMIDE_EFM192B,-0.84221196
ABT-888_ZOLINZA_EFM192B,-0.8565018
ABT-888_OXALIPLATIN_EFM192B,-0.98140955
ABT-888_SN-38_EFM192B,-0.9468798
ABT-888_TOPOTECAN_EFM192B,-0.80425084
ABT-888_ETOPOSIDE_EFM192B,-0.89532804
ABT-888_GEMCITABINE_EFM192B,-0.7116401
ABT-888_VINORELBINE_EFM192B,-0.88245213
ABT-888_5-FU_EFM192B,-0.6365895
ABT-888_CARBOPLATIN_EFM192B,-0.95035195
ABT-888_CYCLOPHOSPHAMIDE_EFM192B,-1.8304982
ABT-888_DEXAMETHASONE_EFM192B,-2.2391427
ABT-888_DOXORUBICIN_EFM192B,-0.83440244
ABT-888_METFORMIN_EFM192B,-1.1873841
ABT-888_METHOTREXATE_EFM192B,-0.9793679
ABT-888_MITOMYCINE_EFM192B,-0.724575
ABT-888_MRK-003_EFM192B,-0.7572199
ABT-888_PACLITAXEL_EFM192B,-0.8862131
ABT-888_VINBLASTINE_EFM192B,-1.0541269
AZD1775_ABT-888_EFM192B,-1.0418465
AZD1775_BEZ-235_EFM192B,0.08160599
AZD1775_BORTEZOMIB_EFM192B,-0.15275131
AZD1775_DASATINIB_EFM192B,0.012092185
AZD1775_DINACICLIB_EFM192B,-0.03600447
AZD1775_ERLOTINIB_EFM192B,0.08151887
AZD1775_GELDANAMYCIN_EFM192B,-0.098929785
AZD1775_L778123_EFM192B,0.032310203
AZD1775_LAPATINIB_EFM192B,0.098950066
AZD1775_MK-2206_EFM192B,0.00224132
AZD1775_MK-4827_EFM192B,-0.0937157
AZD1775_MK-5108_EFM192B,-0.015542018
AZD1775_MK-8669_EFM192B,0.037264485
AZD1775_MK-8776_EFM192B,-0.026511304
AZD1775_PD325901_EFM192B,-0.77975076
AZD1775_SORAFENIB_EFM192B,-0.045089856
AZD1775_SUNITINIB_EFM192B,-0.14057879
AZD1775_TEMOZOLOMIDE_EFM192B,-0.3372655
AZD1775_ZOLINZA_EFM192B,-0.021616224
AZD1775_OXALIPLATIN_EFM192B,-0.22277275
AZD1775_SN-38_EFM192B,-0.09489334
AZD1775_TOPOTECAN_EFM192B,-0.011717703
AZD1775_ETOPOSIDE_EFM192B,-0.0015638461
AZD1775_GEMCITABINE_EFM192B,-0.013394526
AZD1775_VINORELBINE_EFM192B,-0.0031884592
AZD1775_5-FU_EFM192B,-0.064628296
AZD1775_CARBOPLATIN_EFM192B,-0.117600575
AZD1775_CYCLOPHOSPHAMIDE_EFM192B,-1.2540985
AZD1775_DEXAMETHASONE_EFM192B,-3.2785368
AZD1775_DOXORUBICIN_EFM192B,0.0022156285
AZD1775_METFORMIN_EFM192B,-0.415101
AZD1775_METHOTREXATE_EFM192B,-0.118707746
AZD1775_MITOMYCINE_EFM192B,0.01284276
AZD1775_MRK-003_EFM192B,-0.12000518
AZD1775_PACLITAXEL_EFM192B,-0.059600916
AZD1775_VINBLASTINE_EFM192B,-0.009079955
BEZ-235_ABT-888_EFM192B,-0.96635574
BEZ-235_AZD1775_EFM192B,0.14236566
BEZ-235_BORTEZOMIB_EFM192B,-0.044855896
BEZ-235_DASATINIB_EFM192B,0.03152875
BEZ-235_DINACICLIB_EFM192B,-0.09731
BEZ-235_ERLOTINIB_EFM192B,0.11265009
BEZ-235_GELDANAMYCIN_EFM192B,-0.043854304
BEZ-235_L778123_EFM192B,0.003784935
BEZ-235_LAPATINIB_EFM192B,0.048321847
BEZ-235_MK-2206_EFM192B,0.12543122
BEZ-235_MK-4827_EFM192B,0.021660294
BEZ-235_MK-5108_EFM192B,0.015889663
BEZ-235_MK-8669_EFM192B,0.09311494
BEZ-235_MK-8776_EFM192B,-0.14844766
BEZ-235_PD325901_EFM192B,-0.70147085
BEZ-235_SORAFENIB_EFM192B,0.026106965
BEZ-235_SUNITINIB_EFM192B,0.021923866
BEZ-235_TEMOZOLOMIDE_EFM192B,-0.29982108
BEZ-235_ZOLINZA_EFM192B,0.0052943407
BEZ-235_OXALIPLATIN_EFM192B,-0.1407129
BEZ-235_SN-38_EFM192B,-0.020616103
BEZ-235_TOPOTECAN_EFM192B,-0.0048612365
BEZ-235_ETOPOSIDE_EFM192B,-0.079610415
BEZ-235_GEMCITABINE_EFM192B,-0.0027029896
BEZ-235_VINORELBINE_EFM192B,-0.06794942
BEZ-235_5-FU_EFM192B,-0.015006618
BEZ-235_CARBOPLATIN_EFM192B,-0.0046759015
BEZ-235_CYCLOPHOSPHAMIDE_EFM192B,-1.3811766
BEZ-235_DEXAMETHASONE_EFM192B,-1.9937458
BEZ-235_DOXORUBICIN_EFM192B,-0.018437885
BEZ-235_METFORMIN_EFM192B,-0.43487206
BEZ-235_METHOTREXATE_EFM192B,-0.118483946
BEZ-235_MITOMYCINE_EFM192B,0.03269427
BEZ-235_MRK-003_EFM192B,0.013595206
BEZ-235_PACLITAXEL_EFM192B,-0.085437045
BEZ-235_VINBLASTINE_EFM192B,-0.12591146
BORTEZOMIB_ABT-888_EFM192B,-0.8363937
BORTEZOMIB_AZD1775_EFM192B,-0.100955956
BORTEZOMIB_BEZ-235_EFM192B,0.019872714
BORTEZOMIB_DASATINIB_EFM192B,-0.08807979
BORTEZOMIB_DINACICLIB_EFM192B,-0.15023808
BORTEZOMIB_ERLOTINIB_EFM192B,0.055726614
BORTEZOMIB_GELDANAMYCIN_EFM192B,-0.15928876
BORTEZOMIB_L778123_EFM192B,-0.038754202
BORTEZOMIB_LAPATINIB_EFM192B,-0.07061234
BORTEZOMIB_MK-2206_EFM192B,-0.06364191
BORTEZOMIB_MK-4827_EFM192B,-0.10177284
BORTEZOMIB_MK-5108_EFM192B,-0.034869745
BORTEZOMIB_MK-8669_EFM192B,-0.04496897
BORTEZOMIB_MK-8776_EFM192B,-0.1575941
BORTEZOMIB_PD325901_EFM192B,-0.6843527
BORTEZOMIB_SORAFENIB_EFM192B,-0.11512511
BORTEZOMIB_SUNITINIB_EFM192B,-0.10677301
BORTEZOMIB_TEMOZOLOMIDE_EFM192B,-0.2610988
BORTEZOMIB_ZOLINZA_EFM192B,-0.043446776
BORTEZOMIB_OXALIPLATIN_EFM192B,-0.14068052
BORTEZOMIB_SN-38_EFM192B,-0.16326462
BORTEZOMIB_TOPOTECAN_EFM192B,-0.10870114
BORTEZOMIB_ETOPOSIDE_EFM192B,-0.06562526
BORTEZOMIB_GEMCITABINE_EFM192B,-0.050703865
BORTEZOMIB_VINORELBINE_EFM192B,-0.19885501
BORTEZOMIB_5-FU_EFM192B,-0.053098705
BORTEZOMIB_CARBOPLATIN_EFM192B,-0.09088191
BORTEZOMIB_CYCLOPHOSPHAMIDE_EFM192B,-0.9643147
BORTEZOMIB_DEXAMETHASONE_EFM192B,-1.4329274
BORTEZOMIB_DOXORUBICIN_EFM192B,-0.12541318
BORTEZOMIB_METFORMIN_EFM192B,-0.41474697
BORTEZOMIB_METHOTREXATE_EFM192B,-0.20924
BORTEZOMIB_MITOMYCINE_EFM192B,-0.07932811
BORTEZOMIB_MRK-003_EFM192B,-0.13856383
BORTEZOMIB_PACLITAXEL_EFM192B,-0.19025294
BORTEZOMIB_VINBLASTINE_EFM192B,-0.25987348
CARBOPLATIN_ABT-888_EFM192B,-0.9927652
CARBOPLATIN_AZD1775_EFM192B,-0.0499872
CARBOPLATIN_BEZ-235_EFM192B,-0.087563515
CARBOPLATIN_BORTEZOMIB_EFM192B,-0.20848888
CARBOPLATIN_DASATINIB_EFM192B,-0.13582233
CARBOPLATIN_DINACICLIB_EFM192B,-0.15364422
CARBOPLATIN_ERLOTINIB_EFM192B,-0.042813323
CARBOPLATIN_GELDANAMYCIN_EFM192B,-0.29075232
CARBOPLATIN_L778123_EFM192B,-0.09374706
CARBOPLATIN_LAPATINIB_EFM192B,-0.10145336
CARBOPLATIN_MK-2206_EFM192B,-0.22870815
CARBOPLATIN_MK-4827_EFM192B,-0.15458861
CARBOPLATIN_MK-5108_EFM192B,-0.19086173
CARBOPLATIN_MK-8669_EFM192B,-0.0904103
CARBOPLATIN_MK-8776_EFM192B,-0.18374893
CARBOPLATIN_PD325901_EFM192B,-0.89113855
CARBOPLATIN_SORAFENIB_EFM192B,-0.1879241
CARBOPLATIN_SUNITINIB_EFM192B,-0.17261952
CARBOPLATIN_TEMOZOLOMIDE_EFM192B,-0.41888025
CARBOPLATIN_ZOLINZA_EFM192B,-0.09635398
CARBOPLATIN_OXALIPLATIN_EFM192B,-0.28118467
CARBOPLATIN_SN-38_EFM192B,-0.16051751
CARBOPLATIN_TOPOTECAN_EFM192B,-0.16950627
CARBOPLATIN_ETOPOSIDE_EFM192B,-0.22738564
CARBOPLATIN_GEMCITABINE_EFM192B,-0.19778453
CARBOPLATIN_VINORELBINE_EFM192B,-0.18830515
CARBOPLATIN_5-FU_EFM192B,-0.15654
CARBOPLATIN_CYCLOPHOSPHAMIDE_EFM192B,-1.0549369
CARBOPLATIN_DEXAMETHASONE_EFM192B,-1.5883733
CARBOPLATIN_DOXORUBICIN_EFM192B,-0.21218103
CARBOPLATIN_METFORMIN_EFM192B,-0.60260826
CARBOPLATIN_METHOTREXATE_EFM192B,-0.34680143
CARBOPLATIN_MITOMYCINE_EFM192B,-0.14993575
CARBOPLATIN_MRK-003_EFM192B,-0.18324609
CARBOPLATIN_PACLITAXEL_EFM192B,-0.17020676
CARBOPLATIN_VINBLASTINE_EFM192B,-0.27217254
CYCLOPHOSPHAMIDE_ABT-888_EFM192B,-1.9646877
CYCLOPHOSPHAMIDE_AZD1775_EFM192B,-1.4747714
CYCLOPHOSPHAMIDE_BEZ-235_EFM192B,-1.3949934
CYCLOPHOSPHAMIDE_BORTEZOMIB_EFM192B,-1.0625232
CYCLOPHOSPHAMIDE_DASATINIB_EFM192B,-0.9703735
CYCLOPHOSPHAMIDE_DINACICLIB_EFM192B,-1.3082099
CYCLOPHOSPHAMIDE_ERLOTINIB_EFM192B,-0.9785761
CYCLOPHOSPHAMIDE_GELDANAMYCIN_EFM192B,-1.1133293
CYCLOPHOSPHAMIDE_L778123_EFM192B,-1.090409
CYCLOPHOSPHAMIDE_LAPATINIB_EFM192B,-1.3419734
CYCLOPHOSPHAMIDE_MK-2206_EFM192B,-1.4420843
CYCLOPHOSPHAMIDE_MK-4827_EFM192B,-1.2141882
CYCLOPHOSPHAMIDE_MK-5108_EFM192B,-1.5350786
CYCLOPHOSPHAMIDE_MK-8669_EFM192B,-1.3207356
CYCLOPHOSPHAMIDE_MK-8776_EFM192B,-1.0721079
CYCLOPHOSPHAMIDE_PD325901_EFM192B,-2.0105364
CYCLOPHOSPHAMIDE_SORAFENIB_EFM192B,-1.0290068
CYCLOPHOSPHAMIDE_SUNITINIB_EFM192B,-1.1875515
CYCLOPHOSPHAMIDE_TEMOZOLOMIDE_EFM192B,-1.0887637
CYCLOPHOSPHAMIDE_ZOLINZA_EFM192B,-1.024755
CYCLOPHOSPHAMIDE_OXALIPLATIN_EFM192B,-1.156149
CYCLOPHOSPHAMIDE_SN-38_EFM192B,-1.4032607
CYCLOPHOSPHAMIDE_TOPOTECAN_EFM192B,-1.3198252
CYCLOPHOSPHAMIDE_ETOPOSIDE_EFM192B,-1.2291842
CYCLOPHOSPHAMIDE_GEMCITABINE_EFM192B,-0.8462106
CYCLOPHOSPHAMIDE_VINORELBINE_EFM192B,-1.388996
CYCLOPHOSPHAMIDE_5-FU_EFM192B,-0.79236585
CYCLOPHOSPHAMIDE_CARBOPLATIN_EFM192B,-1.2179497
CYCLOPHOSPHAMIDE_DEXAMETHASONE_EFM192B,-4.263874
CYCLOPHOSPHAMIDE_DOXORUBICIN_EFM192B,-1.172374
CYCLOPHOSPHAMIDE_METFORMIN_EFM192B,-1.3996472
CYCLOPHOSPHAMIDE_METHOTREXATE_EFM192B,-1.3775244
CYCLOPHOSPHAMIDE_MITOMYCINE_EFM192B,-0.89750355
CYCLOPHOSPHAMIDE_MRK-003_EFM192B,-1.2027161
CYCLOPHOSPHAMIDE_PACLITAXEL_EFM192B,-1.2842641
CYCLOPHOSPHAMIDE_VINBLASTINE_EFM192B,-1.4904022
DASATINIB_ABT-888_EFM192B,-0.7918277
DASATINIB_AZD1775_EFM192B,0.0737709
DASATINIB_BEZ-235_EFM192B,0.04748349
DASATINIB_BORTEZOMIB_EFM192B,-0.20786159
DASATINIB_DINACICLIB_EFM192B,-0.10466045
DASATINIB_ERLOTINIB_EFM192B,0.0263988
DASATINIB_GELDANAMYCIN_EFM192B,-0.19442151
DASATINIB_L778123_EFM192B,-0.03352651
DASATINIB_LAPATINIB_EFM192B,-0.0885171
DASATINIB_MK-2206_EFM192B,-0.014722843
DASATINIB_MK-4827_EFM192B,-0.030262195
DASATINIB_MK-5108_EFM192B,-0.10448709
DASATINIB_MK-8669_EFM192B,-0.14403494
DASATINIB_MK-8776_EFM192B,-0.18625051
DASATINIB_PD325901_EFM192B,-0.8480246
DASATINIB_SORAFENIB_EFM192B,-0.18731724
DASATINIB_SUNITINIB_EFM192B,-0.12000058
DASATINIB_TEMOZOLOMIDE_EFM192B,-0.29445967
DASATINIB_ZOLINZA_EFM192B,-0.10751814
DASATINIB_OXALIPLATIN_EFM192B,-0.24940345
DASATINIB_SN-38_EFM192B,-0.15727682
DASATINIB_TOPOTECAN_EFM192B,-0.0926233
DASATINIB_ETOPOSIDE_EFM192B,-0.2684247
DASATINIB_GEMCITABINE_EFM192B,-0.18805525
DASATINIB_VINORELBINE_EFM192B,-0.13069043
DASATINIB_5-FU_EFM192B,-0.16654862
DASATINIB_CARBOPLATIN_EFM192B,-0.17485468
DASATINIB_CYCLOPHOSPHAMIDE_EFM192B,-1.0395755
DASATINIB_DEXAMETHASONE_EFM192B,-1.315868
DASATINIB_DOXORUBICIN_EFM192B,-0.09704416
DASATINIB_METFORMIN_EFM192B,-0.47636852
DASATINIB_METHOTREXATE_EFM192B,-0.26500443
DASATINIB_MITOMYCINE_EFM192B,-0.19172765
DASATINIB_MRK-003_EFM192B,-0.1329654
DASATINIB_PACLITAXEL_EFM192B,-0.27468863
DASATINIB_VINBLASTINE_EFM192B,-0.13399075
DEXAMETHASONE_ABT-888_EFM192B,-2.3391743
DEXAMETHASONE_AZD1775_EFM192B,-3.2694998
DEXAMETHASONE_BEZ-235_EFM192B,-1.8922584
DEXAMETHASONE_BORTEZOMIB_EFM192B,-1.368442
DEXAMETHASONE_DASATINIB_EFM192B,-1.1070644
DEXAMETHASONE_DINACICLIB_EFM192B,-1.5558835
DEXAMETHASONE_ERLOTINIB_EFM192B,-1.4210913
DEXAMETHASONE_GELDANAMYCIN_EFM192B,-1.2196391
DEXAMETHASONE_L778123_EFM192B,-1.4591922
DEXAMETHASONE_LAPATINIB_EFM192B,-1.7962251
DEXAMETHASONE_MK-2206_EFM192B,-1.6395296
DEXAMETHASONE_MK-4827_EFM192B,-1.5474074
DEXAMETHASONE_MK-5108_EFM192B,-1.5487137
DEXAMETHASONE_MK-8669_EFM192B,-1.2976718
DEXAMETHASONE_MK-8776_EFM192B,-1.42117
DEXAMETHASONE_PD325901_EFM192B,-2.0892606
DEXAMETHASONE_SORAFENIB_EFM192B,-1.5568161
DEXAMETHASONE_SUNITINIB_EFM192B,-1.8372959
DEXAMETHASONE_TEMOZOLOMIDE_EFM192B,-1.8445915
DEXAMETHASONE_ZOLINZA_EFM192B,-1.29907
DEXAMETHASONE_OXALIPLATIN_EFM192B,-1.5147198
DEXAMETHASONE_SN-38_EFM192B,-1.6509441
DEXAMETHASONE_TOPOTECAN_EFM192B,-1.7558124
DEXAMETHASONE_ETOPOSIDE_EFM192B,-1.4313514
DEXAMETHASONE_GEMCITABINE_EFM192B,-1.4571487
DEXAMETHASONE_VINORELBINE_EFM192B,-1.6690565
DEXAMETHASONE_5-FU_EFM192B,-1.226717
DEXAMETHASONE_CARBOPLATIN_EFM192B,-1.4481411
DEXAMETHASONE_CYCLOPHOSPHAMIDE_EFM192B,-4.434711
DEXAMETHASONE_DOXORUBICIN_EFM192B,-1.2139392
DEXAMETHASONE_METFORMIN_EFM192B,-1.878992
DEXAMETHASONE_METHOTREXATE_EFM192B,-1.7116425
DEXAMETHASONE_MITOMYCINE_EFM192B,-1.2088381
DEXAMETHASONE_MRK-003_EFM192B,-1.6187668
DEXAMETHASONE_PACLITAXEL_EFM192B,-1.468937
DEXAMETHASONE_VINBLASTINE_EFM192B,-1.8072366
DINACICLIB_ABT-888_EFM192B,-1.199349
DINACICLIB_AZD1775_EFM192B,0.029838342
DINACICLIB_BEZ-235_EFM192B,0.056948606
DINACICLIB_BORTEZOMIB_EFM192B,-0.1352178
DINACICLIB_DASATINIB_EFM192B,-0.10609597
DINACICLIB_ERLOTINIB_EFM192B,0.015869122
DINACICLIB_GELDANAMYCIN_EFM192B,-0.11594603
DINACICLIB_L778123_EFM192B,-0.07414982
DINACICLIB_LAPATINIB_EFM192B,-0.030159008
DINACICLIB_MK-2206_EFM192B,-0.039252147
DINACICLIB_MK-4827_EFM192B,-0.10791705
DINACICLIB_MK-5108_EFM192B,-0.09744514
DINACICLIB_MK-8669_EFM192B,0.021088839
DINACICLIB_MK-8776_EFM192B,-0.19771507
DINACICLIB_PD325901_EFM192B,-0.7314697
DINACICLIB_SORAFENIB_EFM192B,-0.12687245
DINACICLIB_SUNITINIB_EFM192B,-0.18185277
DINACICLIB_TEMOZOLOMIDE_EFM192B,-0.35929513
DINACICLIB_ZOLINZA_EFM192B,-0.16768067
DINACICLIB_OXALIPLATIN_EFM192B,-0.21283641
DINACICLIB_SN-38_EFM192B,-0.15035455
DINACICLIB_TOPOTECAN_EFM192B,-0.11804687
DINACICLIB_ETOPOSIDE_EFM192B,-0.12292381
DINACICLIB_GEMCITABINE_EFM192B,-0.15316303
DINACICLIB_VINORELBINE_EFM192B,-0.048213318
DINACICLIB_5-FU_EFM192B,-0.10201927
DINACICLIB_CARBOPLATIN_EFM192B,-0.15263979
DINACICLIB_CYCLOPHOSPHAMIDE_EFM192B,-1.2077914
