,drug_a_name,drug_b_name,cell_line,synergy,fold
ABT-888_OXALIPLATIN_LNCAP,ABT-888,OXALIPLATIN,LNCAP,-0.3807347022958267,4
ABT-888_OXALIPLATIN_LOVO,ABT-888,OXALIPLATIN,LOVO,-1.268616079157089,4
ABT-888_OXALIPLATIN_MDAMB436,ABT-888,OXALIPLATIN,MDAMB436,-0.12310335352674887,4
ABT-888_OXALIPLATIN_MSTO,ABT-888,OXALIPLATIN,MSTO,-0.36863470842351215,4
ABT-888_OXALIPLATIN_NCIH1650,ABT-888,OXALIPLATIN,NCIH1650,-0.39604607803611597,4
ABT-888_OXALIPLATIN_NCIH2122,ABT-888,OXALIPLATIN,NCIH2122,-0.4411496958635136,4
ABT-888_OXALIPLATIN_NCIH23,ABT-888,OXALIPLATIN,NCIH23,-1.953745001290344,4
ABT-888_OXALIPLATIN_NCIH460,ABT-888,OXALIPLATIN,NCIH460,-0.14001725263198733,4
ABT-888_OXALIPLATIN_NCIH520,ABT-888,OXALIPLATIN,NCIH520,-3.2174714826963196,4
ABT-888_OXALIPLATIN_OCUBM,ABT-888,OXALIPLATIN,OCUBM,-0.4886830347377581,4
ABT-888_OXALIPLATIN_OVCAR3,ABT-888,OXALIPLATIN,OVCAR3,-0.12410665689229136,4
ABT-888_OXALIPLATIN_PA1,ABT-888,OXALIPLATIN,PA1,-0.5185154246233018,4
ABT-888_OXALIPLATIN_SKMEL30,ABT-888,OXALIPLATIN,SKMEL30,-1.261955290979648,4
ABT-888_OXALIPLATIN_SKOV3,ABT-888,OXALIPLATIN,SKOV3,-0.8916976833915543,4
ABT-888_OXALIPLATIN_SW620,ABT-888,OXALIPLATIN,SW620,-0.8661623883899745,4
ABT-888_OXALIPLATIN_SW837,ABT-888,OXALIPLATIN,SW837,-0.6615592090523141,4
ABT-888_OXALIPLATIN_T47D,ABT-888,OXALIPLATIN,T47D,-0.4977700930307609,4
ABT-888_OXALIPLATIN_UACC62,ABT-888,OXALIPLATIN,UACC62,-1.1604521686549734,4
ABT-888_OXALIPLATIN_UWB1289BRCA1,ABT-888,OXALIPLATIN,UWB1289BRCA1,-0.8622740397064235,4
ABT-888_OXALIPLATIN_UWB1289,ABT-888,OXALIPLATIN,UWB1289,-0.25235891865130355,4
ABT-888_SN-38_A2780,ABT-888,SN-38,A2780,0.45156067117019544,0
ABT-888_SN-38_A427,ABT-888,SN-38,A427,-1.7109339472081562,0
ABT-888_SN-38_CAOV3,ABT-888,SN-38,CAOV3,0.0067594951524270796,0
ABT-888_SN-38_COLO320DM,ABT-888,SN-38,COLO320DM,-1.823179385154909,0
ABT-888_SN-38_DLD1,ABT-888,SN-38,DLD1,-0.7850548000123804,0
ABT-888_SN-38_ES2,ABT-888,SN-38,ES2,-1.535494140458201,0
ABT-888_SN-38_KPL1,ABT-888,SN-38,KPL1,-0.2482011337270283,0
ABT-888_SN-38_LNCAP,ABT-888,SN-38,LNCAP,-0.25853120993975137,0
ABT-888_SN-38_LOVO,ABT-888,SN-38,LOVO,-1.3485147917477387,0
ABT-888_SN-38_MDAMB436,ABT-888,SN-38,MDAMB436,0.2433432635364254,0
ABT-888_SN-38_MSTO,ABT-888,SN-38,MSTO,-0.563022135413542,0
ABT-888_SN-38_NCIH1650,ABT-888,SN-38,NCIH1650,0.013045400742977373,0
ABT-888_SN-38_NCIH23,ABT-888,SN-38,NCIH23,-2.2939229864213413,0
ABT-888_SN-38_OCUBM,ABT-888,SN-38,OCUBM,-0.564321024334256,0
ABT-888_SN-38_OVCAR3,ABT-888,SN-38,OVCAR3,-0.15550291091302965,0
ABT-888_SN-38_PA1,ABT-888,SN-38,PA1,-0.13486189051699324,0
ABT-888_SN-38_RKO,ABT-888,SN-38,RKO,-2.9356577360023537,0
ABT-888_SN-38_RPMI7951,ABT-888,SN-38,RPMI7951,0.03542054954817333,0
ABT-888_SN-38_SW620,ABT-888,SN-38,SW620,-0.6982665530670925,0
ABT-888_SN-38_SW837,ABT-888,SN-38,SW837,-0.7279271651847581,0
ABT-888_SN-38_T47D,ABT-888,SN-38,T47D,-0.31643212995472747,0
ABT-888_SN-38_UACC62,ABT-888,SN-38,UACC62,-0.22829810775319495,0
ABT-888_SN-38_UWB1289BRCA1,ABT-888,SN-38,UWB1289BRCA1,0.22432833978412195,0
ABT-888_SN-38_UWB1289,ABT-888,SN-38,UWB1289,-0.018926684462588113,0
ABT-888_SORAFENIB_A2780,ABT-888,SORAFENIB,A2780,0.1668645898500585,1
ABT-888_SORAFENIB_CAOV3,ABT-888,SORAFENIB,CAOV3,-0.3910494725540967,1
ABT-888_SORAFENIB_COLO320DM,ABT-888,SORAFENIB,COLO320DM,-1.298700521248507,1
ABT-888_SORAFENIB_DLD1,ABT-888,SORAFENIB,DLD1,-1.470955950338555,1
ABT-888_SORAFENIB_ES2,ABT-888,SORAFENIB,ES2,-2.3269388215446702,1
ABT-888_SORAFENIB_HCT116,ABT-888,SORAFENIB,HCT116,-0.9542702747973765,1
ABT-888_SORAFENIB_HT144,ABT-888,SORAFENIB,HT144,-0.15145790418706598,1
ABT-888_SORAFENIB_LNCAP,ABT-888,SORAFENIB,LNCAP,-0.025116597901839094,1
ABT-888_SORAFENIB_LOVO,ABT-888,SORAFENIB,LOVO,-0.4010348920901717,1
ABT-888_SORAFENIB_MDAMB436,ABT-888,SORAFENIB,MDAMB436,-0.1524802978851835,1
ABT-888_SORAFENIB_MSTO,ABT-888,SORAFENIB,MSTO,-2.312143142634245,1
ABT-888_SORAFENIB_NCIH1650,ABT-888,SORAFENIB,NCIH1650,-0.18931110739334592,1
ABT-888_SORAFENIB_NCIH460,ABT-888,SORAFENIB,NCIH460,-0.013759868022912883,1
ABT-888_SORAFENIB_OVCAR3,ABT-888,SORAFENIB,OVCAR3,-1.8898746412569203,1
ABT-888_SORAFENIB_RKO,ABT-888,SORAFENIB,RKO,-1.9298039606294901,1
ABT-888_SORAFENIB_RPMI7951,ABT-888,SORAFENIB,RPMI7951,-0.8100460082159884,1
ABT-888_SORAFENIB_SKOV3,ABT-888,SORAFENIB,SKOV3,-2.08617584914896,1
ABT-888_SORAFENIB_SW620,ABT-888,SORAFENIB,SW620,-0.24467684102157033,1
ABT-888_SORAFENIB_SW837,ABT-888,SORAFENIB,SW837,-0.8990983942898464,1
ABT-888_SORAFENIB_UWB1289,ABT-888,SORAFENIB,UWB1289,0.04053072392598469,1
ABT-888_TOPOTECAN_A2780,ABT-888,TOPOTECAN,A2780,0.48676224071966345,1
ABT-888_TOPOTECAN_A375,ABT-888,TOPOTECAN,A375,-0.7077689462220106,1
ABT-888_TOPOTECAN_A427,ABT-888,TOPOTECAN,A427,-2.1938353237580692,1
ABT-888_TOPOTECAN_COLO320DM,ABT-888,TOPOTECAN,COLO320DM,-2.014224838950171,1
ABT-888_TOPOTECAN_DLD1,ABT-888,TOPOTECAN,DLD1,-1.8943987271016667,1
ABT-888_TOPOTECAN_EFM192B,ABT-888,TOPOTECAN,EFM192B,-2.519666079202591,1
ABT-888_TOPOTECAN_ES2,ABT-888,TOPOTECAN,ES2,-2.089636577755224,1
ABT-888_TOPOTECAN_HCT116,ABT-888,TOPOTECAN,HCT116,-1.5037456438390475,1
ABT-888_TOPOTECAN_KPL1,ABT-888,TOPOTECAN,KPL1,0.11054113901462961,1
ABT-888_TOPOTECAN_LNCAP,ABT-888,TOPOTECAN,LNCAP,-0.6453727286737369,1
ABT-888_TOPOTECAN_LOVO,ABT-888,TOPOTECAN,LOVO,-1.3839826089809686,1
ABT-888_TOPOTECAN_MSTO,ABT-888,TOPOTECAN,MSTO,-0.5232950123863677,1
ABT-888_TOPOTECAN_NCIH1650,ABT-888,TOPOTECAN,NCIH1650,-0.2878762929037673,1
ABT-888_TOPOTECAN_NCIH460,ABT-888,TOPOTECAN,NCIH460,-0.5096513114576746,1
ABT-888_TOPOTECAN_OVCAR3,ABT-888,TOPOTECAN,OVCAR3,-1.5832534547520867,1
ABT-888_TOPOTECAN_RKO,ABT-888,TOPOTECAN,RKO,-1.5597815667514248,1
ABT-888_TOPOTECAN_SKMEL30,ABT-888,TOPOTECAN,SKMEL30,0.005015965049783457,1
ABT-888_TOPOTECAN_SKOV3,ABT-888,TOPOTECAN,SKOV3,-1.8081817666930087,1
ABT-888_TOPOTECAN_UWB1289,ABT-888,TOPOTECAN,UWB1289,-0.30158369238391014,1
AZD1775_ABT-888_A2780,AZD1775,ABT-888,A2780,0.2661750917527371,2
AZD1775_ABT-888_A427,AZD1775,ABT-888,A427,-1.5991172290481996,2
AZD1775_ABT-888_CAOV3,AZD1775,ABT-888,CAOV3,-0.22355260369800567,2
AZD1775_ABT-888_COLO320DM,AZD1775,ABT-888,COLO320DM,-2.2690641773048057,2
AZD1775_ABT-888_DLD1,AZD1775,ABT-888,DLD1,-1.1336528028955823,2
AZD1775_ABT-888_EFM192B,AZD1775,ABT-888,EFM192B,-2.7594634816600907,2
AZD1775_ABT-888_ES2,AZD1775,ABT-888,ES2,-1.6091737327664986,2
AZD1775_ABT-888_HCT116,AZD1775,ABT-888,HCT116,-2.915207055072523,2
AZD1775_ABT-888_HT29,AZD1775,ABT-888,HT29,0.22347039788662282,2
AZD1775_ABT-888_LNCAP,AZD1775,ABT-888,LNCAP,-0.44934888873244194,2
AZD1775_ABT-888_LOVO,AZD1775,ABT-888,LOVO,-1.0482919552526957,2
AZD1775_ABT-888_MDAMB436,AZD1775,ABT-888,MDAMB436,0.09445794724028085,2
AZD1775_ABT-888_MSTO,AZD1775,ABT-888,MSTO,-1.696406500454737,2
AZD1775_ABT-888_NCIH1650,AZD1775,ABT-888,NCIH1650,-0.21268125830351717,2
AZD1775_ABT-888_NCIH2122,AZD1775,ABT-888,NCIH2122,-0.2894765440789501,2
AZD1775_ABT-888_NCIH460,AZD1775,ABT-888,NCIH460,-0.5603860757851223,2
AZD1775_ABT-888_NCIH520,AZD1775,ABT-888,NCIH520,-0.026520796826799586,2
AZD1775_ABT-888_OCUBM,AZD1775,ABT-888,OCUBM,-0.4067599166509456,2
AZD1775_ABT-888_OVCAR3,AZD1775,ABT-888,OVCAR3,-0.6234051604816003,2
AZD1775_ABT-888_PA1,AZD1775,ABT-888,PA1,-0.5249245479429709,2
AZD1775_ABT-888_RKO,AZD1775,ABT-888,RKO,-2.0680408044304186,2
AZD1775_ABT-888_RPMI7951,AZD1775,ABT-888,RPMI7951,-0.11619220709907345,2
AZD1775_ABT-888_SKMEL30,AZD1775,ABT-888,SKMEL30,-0.6276044349298241,2
AZD1775_ABT-888_SKOV3,AZD1775,ABT-888,SKOV3,-0.9313768691926274,2
AZD1775_ABT-888_SW620,AZD1775,ABT-888,SW620,-0.7171130608226924,2
AZD1775_ABT-888_SW837,AZD1775,ABT-888,SW837,-1.2708944895978207,2
AZD1775_ABT-888_T47D,AZD1775,ABT-888,T47D,-0.6410280383986081,2
AZD1775_ABT-888_UACC62,AZD1775,ABT-888,UACC62,-0.02514027052673505,2
AZD1775_ABT-888_UWB1289,AZD1775,ABT-888,UWB1289,-0.18705707951374145,2
AZD1775_BEZ-235_A2058,AZD1775,BEZ-235,A2058,-0.031272099479885324,4
AZD1775_BEZ-235_A2058,AZD1775,BEZ-235,A2058,-0.031272099479885324,4
AZD1775_BEZ-235_A2780,AZD1775,BEZ-235,A2780,0.2393594267581746,4
AZD1775_BEZ-235_A375,AZD1775,BEZ-235,A375,0.18100198296773504,4
AZD1775_BEZ-235_A375,AZD1775,BEZ-235,A375,0.18100198296773504,4
AZD1775_BEZ-235_A427,AZD1775,BEZ-235,A427,-0.06504456937498766,4
AZD1775_BEZ-235_A427,AZD1775,BEZ-235,A427,-0.06504456937498766,4
AZD1775_BEZ-235_CAOV3,AZD1775,BEZ-235,CAOV3,0.3083545435388883,4
AZD1775_BEZ-235_CAOV3,AZD1775,BEZ-235,CAOV3,0.3083545435388883,4
AZD1775_BEZ-235_COLO320DM,AZD1775,BEZ-235,COLO320DM,0.07756644150975049,4
AZD1775_BEZ-235_COLO320DM,AZD1775,BEZ-235,COLO320DM,0.07756644150975049,4
AZD1775_BEZ-235_DLD1,AZD1775,BEZ-235,DLD1,0.1815281848456578,4
AZD1775_BEZ-235_EFM192B,AZD1775,BEZ-235,EFM192B,0.06394022600901027,4
AZD1775_BEZ-235_EFM192B,AZD1775,BEZ-235,EFM192B,0.06394022600901027,4
AZD1775_BEZ-235_ES2,AZD1775,BEZ-235,ES2,0.004796566551391888,4
AZD1775_BEZ-235_ES2,AZD1775,BEZ-235,ES2,0.004796566551391888,4
AZD1775_BEZ-235_HCT116,AZD1775,BEZ-235,HCT116,0.17646435999553803,4
AZD1775_BEZ-235_HCT116,AZD1775,BEZ-235,HCT116,0.17646435999553803,4
AZD1775_BEZ-235_HT144,AZD1775,BEZ-235,HT144,0.0050553756770982715,4
AZD1775_BEZ-235_HT29,AZD1775,BEZ-235,HT29,0.09604782429805754,4
AZD1775_BEZ-235_HT29,AZD1775,BEZ-235,HT29,0.09604782429805754,4
AZD1775_BEZ-235_KPL1,AZD1775,BEZ-235,KPL1,-0.06914776949536837,4
AZD1775_BEZ-235_LNCAP,AZD1775,BEZ-235,LNCAP,-0.012765903293212668,4
AZD1775_BEZ-235_LOVO,AZD1775,BEZ-235,LOVO,0.02991559190038641,4
AZD1775_BEZ-235_LOVO,AZD1775,BEZ-235,LOVO,0.02991559190038641,4
AZD1775_BEZ-235_MDAMB436,AZD1775,BEZ-235,MDAMB436,0.4052261212027078,4
AZD1775_BEZ-235_MSTO,AZD1775,BEZ-235,MSTO,0.2289174885767556,4
AZD1775_BEZ-235_NCIH1650,AZD1775,BEZ-235,NCIH1650,5.6799420733950354e-05,4
AZD1775_BEZ-235_NCIH1650,AZD1775,BEZ-235,NCIH1650,5.6799420733950354e-05,4
AZD1775_BEZ-235_NCIH2122,AZD1775,BEZ-235,NCIH2122,-0.0006734621686890439,4
AZD1775_BEZ-235_NCIH2122,AZD1775,BEZ-235,NCIH2122,-0.0006734621686890439,4
AZD1775_BEZ-235_NCIH23,AZD1775,BEZ-235,NCIH23,0.01183093673345631,4
AZD1775_BEZ-235_NCIH23,AZD1775,BEZ-235,NCIH23,0.01183093673345631,4
AZD1775_BEZ-235_NCIH460,AZD1775,BEZ-235,NCIH460,0.28176426540552924,4
AZD1775_BEZ-235_NCIH520,AZD1775,BEZ-235,NCIH520,0.16647737476227825,4
AZD1775_BEZ-235_OCUBM,AZD1775,BEZ-235,OCUBM,0.30812112928248286,4
AZD1775_BEZ-235_OV90,AZD1775,BEZ-235,OV90,-0.07407441886439765,4
AZD1775_BEZ-235_OVCAR3,AZD1775,BEZ-235,OVCAR3,0.20722131837506724,4
AZD1775_BEZ-235_PA1,AZD1775,BEZ-235,PA1,0.014286391444516305,4
AZD1775_BEZ-235_PA1,AZD1775,BEZ-235,PA1,0.014286391444516305,4
AZD1775_BEZ-235_RKO,AZD1775,BEZ-235,RKO,-0.055582980853458676,4
AZD1775_BEZ-235_RPMI7951,AZD1775,BEZ-235,RPMI7951,0.05289313372729256,4
AZD1775_BEZ-235_SKMEL30,AZD1775,BEZ-235,SKMEL30,0.1355905914704357,4
AZD1775_BEZ-235_SKMES1,AZD1775,BEZ-235,SKMES1,0.10587418615867128,4
AZD1775_BEZ-235_SKOV3,AZD1775,BEZ-235,SKOV3,0.07589479043227909,4
AZD1775_BEZ-235_SW620,AZD1775,BEZ-235,SW620,0.09783387286199262,4
AZD1775_BEZ-235_SW620,AZD1775,BEZ-235,SW620,0.09783387286199262,4
AZD1775_BEZ-235_SW837,AZD1775,BEZ-235,SW837,0.2031215634504718,4
AZD1775_BEZ-235_UACC62,AZD1775,BEZ-235,UACC62,-0.020544322782306734,4
AZD1775_BEZ-235_UWB1289BRCA1,AZD1775,BEZ-235,UWB1289BRCA1,0.07200229246128233,4
AZD1775_BEZ-235_UWB1289,AZD1775,BEZ-235,UWB1289,0.015543688909029942,4
AZD1775_BEZ-235_VCAP,AZD1775,BEZ-235,VCAP,0.12360538083612499,4
AZD1775_BEZ-235_ZR751,AZD1775,BEZ-235,ZR751,0.3977844628713868,4
AZD1775_BORTEZOMIB_A2058,AZD1775,BORTEZOMIB,A2058,-0.1283877106476539,2
AZD1775_BORTEZOMIB_A2780,AZD1775,BORTEZOMIB,A2780,0.03378547600368951,2
AZD1775_BORTEZOMIB_A375,AZD1775,BORTEZOMIB,A375,-0.26392847601819536,2
AZD1775_BORTEZOMIB_A427,AZD1775,BORTEZOMIB,A427,-0.07228246814526529,2
AZD1775_BORTEZOMIB_CAOV3,AZD1775,BORTEZOMIB,CAOV3,-0.07993680333286772,2
AZD1775_BORTEZOMIB_COLO320DM,AZD1775,BORTEZOMIB,COLO320DM,-0.0038641224934993054,2
AZD1775_BORTEZOMIB_DLD1,AZD1775,BORTEZOMIB,DLD1,-0.016797000271093487,2
AZD1775_BORTEZOMIB_EFM192B,AZD1775,BORTEZOMIB,EFM192B,-0.17186421272398036,2
AZD1775_BORTEZOMIB_ES2,AZD1775,BORTEZOMIB,ES2,-0.050716998605370094,2
AZD1775_BORTEZOMIB_HCT116,AZD1775,BORTEZOMIB,HCT116,-0.31780805745351787,2
AZD1775_BORTEZOMIB_HT144,AZD1775,BORTEZOMIB,HT144,-0.051752054805891845,2
AZD1775_BORTEZOMIB_HT29,AZD1775,BORTEZOMIB,HT29,-0.04627343724557905,2
AZD1775_BORTEZOMIB_KPL1,AZD1775,BORTEZOMIB,KPL1,0.019417514698900233,2
AZD1775_BORTEZOMIB_LNCAP,AZD1775,BORTEZOMIB,LNCAP,-0.1381274498769203,2
AZD1775_BORTEZOMIB_LOVO,AZD1775,BORTEZOMIB,LOVO,-0.17918414066258098,2
AZD1775_BORTEZOMIB_MDAMB436,AZD1775,BORTEZOMIB,MDAMB436,-0.08326703212688666,2
AZD1775_BORTEZOMIB_MSTO,AZD1775,BORTEZOMIB,MSTO,0.13435916611567292,2
AZD1775_BORTEZOMIB_NCIH1650,AZD1775,BORTEZOMIB,NCIH1650,-0.12789613853348908,2
AZD1775_BORTEZOMIB_NCIH2122,AZD1775,BORTEZOMIB,NCIH2122,0.032661872694723065,2
AZD1775_BORTEZOMIB_NCIH23,AZD1775,BORTEZOMIB,NCIH23,-0.09464753116365232,2
AZD1775_BORTEZOMIB_NCIH460,AZD1775,BORTEZOMIB,NCIH460,-0.01842321292423785,2
AZD1775_BORTEZOMIB_NCIH520,AZD1775,BORTEZOMIB,NCIH520,0.09743779551634178,2
AZD1775_BORTEZOMIB_OCUBM,AZD1775,BORTEZOMIB,OCUBM,-0.12203527492558486,2
AZD1775_BORTEZOMIB_OV90,AZD1775,BORTEZOMIB,OV90,-0.09180653882460212,2
AZD1775_BORTEZOMIB_OVCAR3,AZD1775,BORTEZOMIB,OVCAR3,-0.029139749542881233,2
AZD1775_BORTEZOMIB_PA1,AZD1775,BORTEZOMIB,PA1,-0.03528099240909276,2
AZD1775_BORTEZOMIB_RKO,AZD1775,BORTEZOMIB,RKO,-0.13243032912653996,2
AZD1775_BORTEZOMIB_RPMI7951,AZD1775,BORTEZOMIB,RPMI7951,-0.099879011825841,2
AZD1775_BORTEZOMIB_SKMEL30,AZD1775,BORTEZOMIB,SKMEL30,-0.06145979813899103,2
AZD1775_BORTEZOMIB_SKMES1,AZD1775,BORTEZOMIB,SKMES1,-0.0786532608087321,2
AZD1775_BORTEZOMIB_SKOV3,AZD1775,BORTEZOMIB,SKOV3,-0.09127178402505534,2
AZD1775_BORTEZOMIB_SW620,AZD1775,BORTEZOMIB,SW620,-0.12164581183810319,2
AZD1775_BORTEZOMIB_SW837,AZD1775,BORTEZOMIB,SW837,-0.0263922635648281,2
AZD1775_BORTEZOMIB_T47D,AZD1775,BORTEZOMIB,T47D,-0.15477141463504712,2
AZD1775_BORTEZOMIB_UACC62,AZD1775,BORTEZOMIB,UACC62,0.016569002523024907,2
AZD1775_BORTEZOMIB_UWB1289BRCA1,AZD1775,BORTEZOMIB,UWB1289BRCA1,-0.0818798729731889,2
AZD1775_BORTEZOMIB_UWB1289,AZD1775,BORTEZOMIB,UWB1289,-0.12496677248874727,2
AZD1775_BORTEZOMIB_VCAP,AZD1775,BORTEZOMIB,VCAP,-0.1293121036275959,2
AZD1775_BORTEZOMIB_ZR751,AZD1775,BORTEZOMIB,ZR751,-0.548232984769085,2
AZD1775_DASATINIB_A2058,AZD1775,DASATINIB,A2058,-0.6736549926246539,3
AZD1775_DASATINIB_A2058,AZD1775,DASATINIB,A2058,-0.6736549926246539,3
AZD1775_DASATINIB_A2780,AZD1775,DASATINIB,A2780,0.22909780734569976,3
AZD1775_DASATINIB_A375,AZD1775,DASATINIB,A375,0.5064300887541405,3
AZD1775_DASATINIB_A375,AZD1775,DASATINIB,A375,0.5064300887541405,3
AZD1775_DASATINIB_A427,AZD1775,DASATINIB,A427,-0.21435326632134302,3
AZD1775_DASATINIB_A427,AZD1775,DASATINIB,A427,-0.21435326632134302,3
AZD1775_DASATINIB_CAOV3,AZD1775,DASATINIB,CAOV3,0.21093070926185975,3
AZD1775_DASATINIB_CAOV3,AZD1775,DASATINIB,CAOV3,0.21093070926185975,3
AZD1775_DASATINIB_COLO320DM,AZD1775,DASATINIB,COLO320DM,-0.07931600167315483,3
AZD1775_DASATINIB_COLO320DM,AZD1775,DASATINIB,COLO320DM,-0.07931600167315483,3
AZD1775_DASATINIB_DLD1,AZD1775,DASATINIB,DLD1,0.31920500189969825,3
AZD1775_DASATINIB_EFM192B,AZD1775,DASATINIB,EFM192B,-0.10194348504752489,3
AZD1775_DASATINIB_EFM192B,AZD1775,DASATINIB,EFM192B,-0.10194348504752489,3
AZD1775_DASATINIB_ES2,AZD1775,DASATINIB,ES2,0.15870130498592094,3
AZD1775_DASATINIB_ES2,AZD1775,DASATINIB,ES2,0.15870130498592094,3
AZD1775_DASATINIB_HCT116,AZD1775,DASATINIB,HCT116,-0.10170968161684943,3
AZD1775_DASATINIB_HCT116,AZD1775,DASATINIB,HCT116,-0.10170968161684943,3
AZD1775_DASATINIB_HT29,AZD1775,DASATINIB,HT29,-0.24681023899010146,3
AZD1775_DASATINIB_HT29,AZD1775,DASATINIB,HT29,-0.24681023899010146,3
AZD1775_DASATINIB_KPL1,AZD1775,DASATINIB,KPL1,0.2745758549417068,3
AZD1775_DASATINIB_LNCAP,AZD1775,DASATINIB,LNCAP,-0.25788794505441226,3
AZD1775_DASATINIB_LOVO,AZD1775,DASATINIB,LOVO,-0.03236224948914518,3
AZD1775_DASATINIB_LOVO,AZD1775,DASATINIB,LOVO,-0.03236224948914518,3
AZD1775_DASATINIB_MDAMB436,AZD1775,DASATINIB,MDAMB436,0.39980824824881955,3
AZD1775_DASATINIB_MSTO,AZD1775,DASATINIB,MSTO,-0.061493063883089276,3
AZD1775_DASATINIB_NCIH1650,AZD1775,DASATINIB,NCIH1650,0.23588914929624855,3
AZD1775_DASATINIB_NCIH1650,AZD1775,DASATINIB,NCIH1650,0.23588914929624855,3
AZD1775_DASATINIB_NCIH23,AZD1775,DASATINIB,NCIH23,0.2157461780065802,3
AZD1775_DASATINIB_NCIH23,AZD1775,DASATINIB,NCIH23,0.2157461780065802,3
AZD1775_DASATINIB_NCIH460,AZD1775,DASATINIB,NCIH460,-2.806275680391998,3
AZD1775_DASATINIB_OCUBM,AZD1775,DASATINIB,OCUBM,0.20223509594405736,3
AZD1775_DASATINIB_OV90,AZD1775,DASATINIB,OV90,-0.1274425528185094,3
AZD1775_DASATINIB_OVCAR3,AZD1775,DASATINIB,OVCAR3,0.017739167010453413,3
AZD1775_DASATINIB_PA1,AZD1775,DASATINIB,PA1,-0.20238885043218166,3
AZD1775_DASATINIB_PA1,AZD1775,DASATINIB,PA1,-0.20238885043218166,3
AZD1775_DASATINIB_RKO,AZD1775,DASATINIB,RKO,0.362377886318826,3
AZD1775_DASATINIB_RPMI7951,AZD1775,DASATINIB,RPMI7951,-0.10268707449138739,3
AZD1775_DASATINIB_SKMEL30,AZD1775,DASATINIB,SKMEL30,-1.3096015637871201,3
AZD1775_DASATINIB_SKMES1,AZD1775,DASATINIB,SKMES1,-0.03525378176274604,3
AZD1775_DASATINIB_SKOV3,AZD1775,DASATINIB,SKOV3,0.10983736913171292,3
AZD1775_DASATINIB_SW620,AZD1775,DASATINIB,SW620,-1.5133419897813587,3
AZD1775_DASATINIB_SW620,AZD1775,DASATINIB,SW620,-1.5133419897813587,3
AZD1775_DASATINIB_SW837,AZD1775,DASATINIB,SW837,0.21983160107287025,3
AZD1775_DASATINIB_T47D,AZD1775,DASATINIB,T47D,-0.7384620678880779,3
AZD1775_DASATINIB_UACC62,AZD1775,DASATINIB,UACC62,0.19706412664682293,3
AZD1775_DASATINIB_UWB1289BRCA1,AZD1775,DASATINIB,UWB1289BRCA1,0.0888718152032681,3
AZD1775_DASATINIB_UWB1289,AZD1775,DASATINIB,UWB1289,0.18209247154614241,3
AZD1775_DASATINIB_VCAP,AZD1775,DASATINIB,VCAP,0.0060075650318329125,3
AZD1775_DASATINIB_ZR751,AZD1775,DASATINIB,ZR751,-2.306538245445073,3
AZD1775_DINACICLIB_A2058,AZD1775,DINACICLIB,A2058,-0.10340621865326158,0
AZD1775_DINACICLIB_A2780,AZD1775,DINACICLIB,A2780,0.035184759103798466,0
AZD1775_DINACICLIB_A375,AZD1775,DINACICLIB,A375,-0.11584347491286602,0
AZD1775_DINACICLIB_A427,AZD1775,DINACICLIB,A427,-0.056047479827703195,0
AZD1775_DINACICLIB_CAOV3,AZD1775,DINACICLIB,CAOV3,-0.2467405827868281,0
AZD1775_DINACICLIB_COLO320DM,AZD1775,DINACICLIB,COLO320DM,0.042669803359347,0
AZD1775_DINACICLIB_DLD1,AZD1775,DINACICLIB,DLD1,0.1115123316063432,0
AZD1775_DINACICLIB_EFM192B,AZD1775,DINACICLIB,EFM192B,-0.08122995139995694,0
AZD1775_DINACICLIB_ES2,AZD1775,DINACICLIB,ES2,-0.07523843647073163,0
AZD1775_DINACICLIB_HCT116,AZD1775,DINACICLIB,HCT116,-0.18215620915312788,0
AZD1775_DINACICLIB_HT144,AZD1775,DINACICLIB,HT144,-0.2949010811627274,0
AZD1775_DINACICLIB_HT29,AZD1775,DINACICLIB,HT29,0.026318162462947624,0
AZD1775_DINACICLIB_KPL1,AZD1775,DINACICLIB,KPL1,-0.11086585958672651,0
AZD1775_DINACICLIB_LNCAP,AZD1775,DINACICLIB,LNCAP,-0.0362171411332171,0
AZD1775_DINACICLIB_LOVO,AZD1775,DINACICLIB,LOVO,-0.16479466499560103,0
AZD1775_DINACICLIB_MDAMB436,AZD1775,DINACICLIB,MDAMB436,-0.09187897519269342,0
AZD1775_DINACICLIB_MSTO,AZD1775,DINACICLIB,MSTO,0.054776924276594856,0
AZD1775_DINACICLIB_NCIH1650,AZD1775,DINACICLIB,NCIH1650,-0.08447841657211046,0
AZD1775_DINACICLIB_NCIH2122,AZD1775,DINACICLIB,NCIH2122,-0.07180479906248202,0
AZD1775_DINACICLIB_NCIH23,AZD1775,DINACICLIB,NCIH23,-0.17913059703201062,0
AZD1775_DINACICLIB_NCIH460,AZD1775,DINACICLIB,NCIH460,-0.0908226270018598,0
AZD1775_DINACICLIB_NCIH520,AZD1775,DINACICLIB,NCIH520,-0.302401957789952,0
AZD1775_DINACICLIB_OCUBM,AZD1775,DINACICLIB,OCUBM,0.0744066739578699,0
AZD1775_DINACICLIB_OV90,AZD1775,DINACICLIB,OV90,-0.49050616532476654,0
AZD1775_DINACICLIB_OVCAR3,AZD1775,DINACICLIB,OVCAR3,-0.0024174828405828163,0
AZD1775_DINACICLIB_PA1,AZD1775,DINACICLIB,PA1,-0.14542482827080708,0
AZD1775_DINACICLIB_RKO,AZD1775,DINACICLIB,RKO,-0.05635450717217317,0
